age,income,loan_amount,credit_score,employment_years,num_prev_loans,missed_payments,debt_to_income,loan_duration,interest_rate,default
46,42675,394666,846,26,9,4,0.26,12,24.45,0
30,186635,300182,496,17,0,8,0.71,48,19.8,1
35,26332,185160,324,9,2,4,0.56,36,21.74,0
19,34177,209249,694,8,2,3,0.23,12,14.12,0
46,145560,210538,335,5,9,7,0.12,36,14.57,0
38,72104,470432,773,0,1,12,0.58,36,7.5,1
32,99335,202865,522,4,9,4,0.07,48,18.86,0
69,129938,472002,829,9,4,0,0.11,24,12.27,0
44,95730,305282,487,24,3,6,0.68,24,19.33,1
67,151023,461526,701,12,5,10,0.53,48,12.0,0
48,43333,426973,556,21,1,14,0.34,24,5.39,0
32,36673,206466,435,22,3,3,0.54,60,6.81,0
68,129421,477243,743,3,6,9,0.58,24,20.85,0
40,55870,489046,717,0,0,4,0.56,36,8.69,0
41,142536,192223,591,20,2,12,0.63,36,8.82,0
61,86101,377884,428,1,0,5,0.9,12,23.45,1
30,37821,116174,640,23,1,12,0.4,48,17.47,0
39,40494,316416,556,3,8,6,0.32,12,5.51,0
60,114477,142980,399,16,9,10,0.08,36,6.16,1
54,141083,409060,338,9,4,1,0.18,36,8.99,0
50,127698,318599,562,22,3,14,0.15,12,16.07,0
20,126560,73447,449,11,3,13,0.35,60,19.56,0
36,146907,210599,629,26,7,14,0.6,24,9.04,0
40,33646,344252,419,1,2,0,0.09,60,22.15,0
46,138777,441282,518,2,3,11,0.7,60,5.4,1
47,92360,231301,422,13,1,2,0.41,60,7.57,0
56,52335,438220,543,24,5,9,0.92,60,24.35,1
61,84351,305477,817,14,8,11,0.56,24,5.96,0
64,129934,388363,320,12,3,0,0.74,48,22.54,1
42,148501,350173,489,8,5,3,0.83,12,18.49,1
54,56950,306841,524,1,3,5,0.85,60,4.61,0
64,75654,284778,765,18,1,4,0.52,60,13.64,0
25,122422,392664,398,15,5,12,0.41,12,14.42,1
59,124934,291705,662,10,6,10,0.55,12,23.51,0
33,134975,416249,382,11,3,3,0.41,48,12.26,0
25,106186,471103,355,24,6,6,0.27,36,12.83,1
18,119234,60063,321,0,7,12,0.34,48,5.47,1
61,117326,293065,484,1,2,10,0.26,36,17.06,1
22,92527,24340,821,15,1,10,0.29,24,7.64,0
20,101704,67781,563,26,4,5,0.13,48,4.71,0
18,177171,282045,524,1,1,2,0.43,24,24.93,0
21,185457,15638,337,25,9,8,0.26,12,8.93,0
57,181991,436812,422,29,4,14,0.45,48,6.1,1
52,111952,222986,455,18,9,4,0.76,12,18.39,0
49,75782,311468,600,9,5,12,0.45,60,21.08,0
59,86116,355500,366,18,7,9,0.91,12,4.41,1
51,104626,226668,693,9,5,0,0.18,60,5.32,0
60,186459,299786,704,15,3,12,0.82,36,4.98,0
42,161895,30378,748,12,2,5,0.27,60,4.03,0
27,61015,318011,430,15,1,4,0.89,36,17.51,1
38,117877,340830,368,17,0,9,0.25,60,15.94,1
63,30339,310019,644,23,1,7,0.72,60,17.58,1
56,149563,123171,619,7,1,3,0.11,24,14.12,0
44,146778,487811,476,23,4,11,0.62,24,20.99,1
44,112493,367205,828,17,8,0,0.25,12,15.03,0
19,161800,219801,459,12,0,10,0.65,24,23.21,1
58,153069,69377,832,24,3,1,0.62,36,13.68,0
65,144526,265339,434,26,9,7,0.88,24,20.39,1
30,184595,59691,410,6,6,9,0.61,12,11.96,1
26,136648,491553,582,27,9,7,0.42,48,12.57,0
69,40163,462519,819,20,2,12,0.22,36,21.68,0
53,163790,459055,493,22,7,13,0.64,48,5.37,1
39,102508,316207,346,23,2,4,0.15,36,15.43,0
59,54619,96782,641,24,7,5,0.8,12,18.98,0
43,27126,264896,541,17,1,1,0.27,24,19.51,0
29,79926,83343,821,5,4,10,0.52,48,16.01,0
34,55633,350215,669,8,3,11,0.59,48,12.86,0
31,18317,403708,430,28,8,8,0.38,24,8.74,1
31,59980,126399,569,5,2,14,0.65,12,23.01,0
51,59115,36357,360,17,4,5,0.28,24,11.14,0
37,58158,470054,463,16,9,11,0.08,60,20.58,1
28,193703,299458,824,11,8,8,0.91,60,3.7,0
33,195388,446913,571,2,5,10,0.34,60,8.11,0
68,120364,75283,432,26,1,9,0.69,48,10.6,1
48,30504,64567,543,4,0,2,0.51,48,17.77,0
23,172732,314150,733,6,0,5,0.65,12,10.03,0
36,52196,458227,337,9,6,9,0.15,36,3.91,1
54,80938,242778,618,9,1,4,0.52,24,6.83,0
21,154677,146758,809,18,6,8,0.4,36,8.7,0
64,72388,435665,675,24,0,12,0.46,48,6.87,0
21,70501,66606,773,25,3,9,0.92,24,7.48,0
37,199381,286035,358,27,9,14,0.17,48,19.92,0
27,42043,450331,798,3,3,0,0.73,12,12.06,0
41,48635,106732,517,9,4,8,0.35,24,11.91,0
52,95691,196791,428,17,9,4,0.31,48,24.27,0
43,48132,493680,682,2,0,0,0.29,60,12.83,0
54,30366,471246,687,20,6,9,0.36,60,23.41,0
55,108944,434939,384,2,1,7,0.37,48,9.58,1
38,130267,297021,809,4,1,6,0.29,36,11.81,0
57,54236,254465,736,15,7,13,0.65,12,11.72,0
56,19150,229589,592,19,8,5,0.09,12,15.01,0
38,126369,19026,348,12,5,1,0.35,48,15.85,0
27,34423,287566,366,10,0,4,0.3,12,8.46,0
55,19137,407460,428,25,0,2,0.73,24,20.46,1
63,44992,300625,328,12,6,1,0.18,12,13.92,0
21,125540,356324,642,18,7,13,0.9,60,3.15,1
62,130140,114384,844,27,2,9,0.2,48,16.01,0
37,190993,257771,418,5,8,0,0.38,24,20.56,0
34,136225,63031,432,23,3,8,0.23,12,8.51,1
24,81917,406737,626,12,3,1,0.31,60,3.83,0
21,88690,399962,484,27,2,12,0.73,36,20.76,1
46,49235,350271,805,3,7,10,0.48,12,24.48,0
31,34122,359398,833,24,8,0,0.2,60,4.68,0
20,38956,73232,540,21,0,13,0.09,60,23.64,0
41,78879,148084,815,4,1,6,0.26,60,10.9,0
54,73560,347368,464,18,0,8,0.9,60,23.71,1
33,125310,421673,517,4,3,5,0.81,36,17.27,0
69,170732,468788,304,20,9,7,0.45,48,22.59,1
21,16168,241503,380,13,6,14,0.48,60,20.29,1
41,60124,297104,546,27,6,10,0.86,48,3.62,0
51,181969,92695,792,27,5,6,0.58,36,4.44,0
47,161104,135066,685,3,4,8,0.84,36,14.57,0
35,67797,143982,606,11,3,6,0.49,24,5.85,0
36,50294,269837,842,5,7,12,0.23,24,13.14,0
48,189899,120313,306,18,6,5,0.7,60,24.0,0
36,18516,414074,814,9,9,0,0.52,48,9.48,0
66,165823,33810,372,0,0,8,0.65,36,13.76,1
63,45373,25092,309,22,5,9,0.19,12,11.45,1
36,137026,486995,421,22,1,4,0.63,24,16.86,1
39,45270,446916,812,27,3,12,0.39,24,7.26,0
41,156458,63105,740,15,4,1,0.35,12,8.72,0
62,80184,166577,337,3,7,14,0.65,48,21.89,1
29,52879,209300,644,8,5,13,0.58,48,20.85,0
47,64597,295699,637,27,1,11,0.63,48,20.36,0
55,185204,76934,483,17,4,10,0.92,60,19.96,1
48,18626,77788,366,28,4,7,0.68,60,13.11,1
53,100936,344401,316,16,5,12,0.63,12,19.04,1
36,96515,285083,682,14,0,3,0.6,36,11.52,0
65,70390,410041,667,18,7,13,0.41,12,5.22,0
62,162717,489003,615,6,2,2,0.81,36,11.65,0
53,69144,160223,796,24,4,12,0.39,12,6.49,0
47,159454,133068,644,17,6,0,0.68,60,11.6,0
66,19025,5036,772,5,2,4,0.31,48,9.54,0
50,189298,361092,414,18,9,2,0.18,24,16.18,0
35,94380,350851,399,20,5,14,0.17,12,10.95,1
69,133910,44051,737,11,4,3,0.62,12,18.52,0
66,111055,496513,644,24,6,14,0.35,24,14.27,0
45,141189,85738,648,2,9,8,0.3,12,23.23,0
64,149515,340740,438,0,2,10,0.58,48,5.0,1
28,36395,65071,623,4,1,13,0.07,24,18.13,0
62,25725,135613,601,0,3,6,0.27,24,17.79,0
50,48461,78601,593,7,2,10,0.36,48,23.91,0
34,56115,34873,828,6,3,4,0.69,48,11.17,0
23,125084,172720,591,14,6,7,0.54,24,9.72,0
21,98732,76468,373,10,4,5,0.82,48,6.79,1
37,94557,293614,783,17,3,9,0.35,48,8.84,0
65,86260,201201,315,13,5,1,0.32,48,14.04,0
64,174762,13328,825,26,6,6,0.08,24,21.43,0
44,16407,142405,635,8,4,0,0.91,12,9.25,0
32,88568,256519,815,4,6,2,0.5,36,6.47,0
23,73560,126173,426,22,2,11,0.5,24,8.99,0
64,193412,51638,817,3,6,0,0.88,36,5.22,0
31,163866,278412,428,11,2,13,0.31,48,23.39,1
28,165953,206675,810,28,5,14,0.35,48,22.2,0
56,195775,118920,722,0,7,0,0.64,12,9.79,0
26,190426,377523,684,29,5,14,0.76,48,8.43,1
43,106288,415261,531,23,9,4,0.68,36,22.92,0
33,134020,176813,494,12,2,5,0.76,24,3.04,0
22,114301,486522,364,0,4,11,0.57,24,16.21,1
69,29390,440986,576,2,8,2,0.83,12,23.15,0
27,42307,12887,523,21,7,13,0.55,36,14.19,0
67,39502,496934,577,7,5,2,0.26,48,3.07,0
20,37486,233978,665,23,8,2,0.54,60,7.82,0
30,126813,29918,815,17,1,0,0.69,12,23.29,0
60,184330,302641,514,24,8,4,0.64,12,3.37,0
66,118920,360706,738,15,9,0,0.27,60,11.69,0
47,97768,197081,727,19,9,9,0.09,24,20.37,0
62,156820,279073,695,19,5,9,0.28,24,21.44,0
23,77785,107201,508,29,8,2,0.94,24,13.51,0
34,91050,459978,800,15,3,12,0.22,60,8.11,0
62,37738,498689,762,1,4,5,0.47,48,16.19,0
68,89231,215171,526,16,1,10,0.62,48,8.8,0
36,88606,383710,674,9,2,5,0.84,36,8.62,0
59,56662,295690,799,6,0,2,0.73,36,20.77,0
52,133313,214496,392,26,3,8,0.87,24,6.39,1
63,30123,173410,759,9,1,7,0.59,60,3.12,0
43,171688,432499,620,18,1,10,0.83,12,10.41,0
68,26182,87494,309,19,0,2,0.29,48,13.8,0
22,105369,476386,602,26,9,4,0.44,60,18.51,0
46,177403,220859,621,8,1,4,0.81,36,20.18,0
54,192170,313710,755,21,3,14,0.34,48,17.6,0
37,41128,352608,577,29,5,13,0.83,48,16.78,1
66,46556,238853,837,16,6,4,0.38,60,17.65,0
38,167948,133279,692,8,6,2,0.38,36,8.97,0
27,155021,86991,394,8,6,4,0.33,60,11.41,0
22,66962,359824,406,4,3,4,0.54,12,16.56,0
53,105054,295157,689,23,4,3,0.17,48,4.44,0
23,39099,57132,825,6,2,3,0.08,60,9.5,0
43,158788,260069,370,10,0,1,0.86,60,11.94,0
21,198683,485628,675,7,7,8,0.89,12,14.74,1
56,184957,490714,667,24,9,14,0.12,60,13.7,0
56,68144,164156,350,13,6,6,0.54,48,18.8,1
67,22837,374999,442,1,8,0,0.54,24,13.42,1
52,195427,157215,718,9,9,4,0.39,24,22.89,0
18,193371,96627,847,20,3,1,0.56,36,11.37,0
41,165231,127772,799,23,4,9,0.46,12,14.56,0
53,140212,412395,466,15,4,5,0.49,36,3.07,0
23,131680,234415,559,15,6,6,0.73,24,9.83,0
58,121802,456942,491,18,8,11,0.52,12,22.06,1
63,117413,146294,501,26,7,1,0.34,60,10.34,0
61,66012,458181,484,10,6,10,0.57,60,8.57,1
48,145193,264013,457,5,0,5,0.63,48,14.96,1
37,163178,331212,398,5,9,14,0.65,24,4.73,1
41,73123,422165,540,6,5,12,0.61,60,14.7,0
42,126825,21116,790,15,9,2,0.65,12,9.68,0
53,23720,187124,501,12,8,8,0.33,60,11.43,0
38,183733,56369,808,26,6,14,0.45,36,20.41,0
47,167192,184889,395,2,0,3,0.65,36,17.56,0
41,165862,370244,789,23,8,2,0.73,36,12.81,0
61,73655,238982,517,23,2,12,0.44,36,15.71,0
59,108448,219275,826,8,8,10,0.38,36,19.87,0
47,193446,210383,572,23,3,2,0.69,48,19.41,0
39,188979,296799,518,2,8,1,0.25,36,7.08,0
45,196143,193874,631,5,7,11,0.06,48,9.62,0
24,135507,52632,752,24,6,8,0.47,48,10.66,0
52,49812,412409,451,16,3,7,0.21,60,7.13,1
45,64570,216284,646,2,8,4,0.39,12,3.27,0
31,65901,166848,713,1,3,13,0.31,36,6.83,0
27,75186,441441,826,11,0,13,0.75,12,20.78,1
33,137066,196082,730,23,5,12,0.35,24,15.01,0
33,143364,218807,678,5,3,8,0.63,48,10.52,0
48,196323,201523,727,9,9,12,0.66,24,16.38,0
59,51160,184884,383,10,2,1,0.46,48,19.28,0
42,34156,478818,491,15,4,5,0.12,36,10.8,0
30,91208,286039,340,26,2,6,0.68,24,13.25,1
23,164001,463998,608,15,8,5,0.12,60,4.41,0
61,110377,419425,677,23,5,14,0.14,24,16.14,0
26,57863,240892,435,17,2,2,0.23,48,10.84,0
62,80439,218408,405,26,4,9,0.3,48,12.54,1
53,153266,247718,818,21,7,13,0.81,12,12.3,0
60,136361,197879,841,22,7,9,0.66,24,16.91,0
37,111176,28086,425,23,5,9,0.4,60,15.59,0
35,44777,90637,656,8,4,8,0.93,36,12.29,0
60,172255,480243,699,20,4,13,0.27,12,3.37,0
38,173517,163279,378,26,0,14,0.6,24,16.66,0
21,102201,374478,688,18,1,11,0.81,12,22.35,1
67,162270,156969,834,1,3,7,0.77,24,19.93,1
50,167483,68083,373,23,5,14,0.13,36,24.6,0
44,196649,100028,304,0,6,7,0.68,36,6.06,1
24,30867,334101,762,25,0,7,0.28,60,7.9,0
23,77501,102551,381,15,7,8,0.37,12,14.86,0
32,160338,345650,836,21,0,0,0.49,60,8.19,0
35,54422,143355,704,17,8,7,0.76,24,3.76,0
49,181280,99024,813,2,3,1,0.2,36,11.85,0
28,136544,348625,577,23,6,3,0.15,36,9.33,0
37,177285,267399,523,0,5,0,0.19,48,8.8,0
41,153439,212627,367,5,8,11,0.25,48,23.97,1
32,50362,20487,619,18,1,5,0.1,60,8.25,0
65,66588,24346,318,21,6,9,0.88,12,5.85,1
24,184357,302194,642,18,4,0,0.34,24,5.76,0
38,141683,275888,642,10,6,11,0.21,60,20.74,0
59,51307,422972,396,26,0,4,0.62,36,18.73,1
43,95280,66596,351,7,9,14,0.76,36,5.85,1
61,165939,219469,474,4,8,8,0.73,36,7.83,1
31,71523,423362,637,19,0,0,0.7,24,19.44,0
54,152450,386784,652,8,4,8,0.1,60,9.04,0
38,122669,322176,690,14,7,3,0.75,24,24.59,0
35,173998,309831,414,20,0,2,0.5,36,14.89,0
22,118215,182175,647,27,6,7,0.63,48,7.22,0
20,113707,158048,300,13,1,5,0.91,60,21.89,0
40,159252,330007,362,3,6,6,0.78,48,10.03,1
43,107837,398807,525,23,6,8,0.79,60,9.35,1
54,133070,11277,722,23,8,4,0.21,36,10.2,0
41,183003,329004,318,7,5,12,0.48,48,19.9,1
66,170086,138332,330,19,3,1,0.9,48,6.81,1
36,94872,245515,323,28,6,2,0.57,60,11.4,0
68,102736,265577,510,16,6,2,0.14,48,3.68,0
42,20470,201955,460,1,3,3,0.71,48,21.19,1
38,161025,291885,554,19,1,9,0.09,36,10.5,0
29,184579,386864,413,15,8,6,0.72,60,8.46,1
58,107969,304355,803,9,7,11,0.84,60,15.76,1
50,106493,245464,519,1,4,9,0.43,12,18.51,0
67,21523,263445,656,10,4,5,0.42,60,20.88,0
21,193833,439758,468,9,0,2,0.32,36,10.65,0
59,46169,274013,823,29,8,14,0.84,48,20.87,0
24,60641,491834,541,29,9,13,0.54,12,13.23,0
39,169062,354760,674,18,7,6,0.57,48,5.23,0
50,44661,462948,438,24,4,3,0.65,60,21.62,1
34,159491,99515,396,24,9,9,0.32,24,15.05,1
41,29457,155494,446,13,5,10,0.44,48,16.25,0
51,82600,171685,481,10,9,10,0.72,60,23.62,1
45,118619,193088,356,8,9,7,0.94,36,15.3,1
60,91102,65110,341,6,7,14,0.08,60,3.12,1
58,48085,224601,842,14,5,6,0.09,12,22.15,0
56,112064,213994,301,19,9,6,0.44,24,9.26,1
39,196726,301177,587,16,3,8,0.64,24,14.04,0
66,152202,312357,437,2,2,7,0.4,24,7.51,1
34,120723,265705,811,14,6,11,0.95,36,9.53,0
51,148114,460209,521,13,1,0,0.23,24,18.11,0
23,85134,17938,630,7,6,6,0.06,48,12.45,0
63,57982,135842,703,3,0,14,0.22,36,16.8,0
23,80185,474911,807,25,9,2,0.85,60,21.12,0
51,48477,269418,426,9,4,11,0.18,12,10.5,1
18,129161,351534,564,1,8,3,0.48,36,15.5,0
27,67709,430031,314,13,0,5,0.43,12,20.11,0
38,174788,474234,525,7,7,4,0.65,36,18.73,0
22,93137,155033,404,22,8,7,0.1,60,14.88,1
19,51018,25044,792,26,8,1,0.64,12,11.43,0
39,154133,104372,618,9,7,4,0.37,36,11.97,0
65,154681,420191,518,24,3,4,0.88,12,12.53,0
19,50371,281850,576,17,6,14,0.81,24,10.67,0
27,98021,142046,640,14,0,2,0.41,24,18.38,0
51,166877,343608,751,4,6,13,0.94,24,5.76,1
33,22857,26213,668,21,5,9,0.1,48,24.28,0
65,157692,6950,773,12,4,14,0.76,24,20.14,0
68,23177,259043,489,17,0,14,0.44,24,9.56,0
56,176183,221085,718,1,7,12,0.44,60,3.94,0
39,103578,277555,794,12,9,4,0.2,12,18.65,0
29,104941,395747,338,29,0,3,0.51,12,19.16,0
41,26826,485447,461,13,0,10,0.13,24,24.2,1
64,159962,444372,420,9,2,4,0.6,12,8.58,0
57,97428,329888,698,29,7,9,0.27,36,4.82,0
55,141044,153843,561,3,7,8,0.7,24,23.13,0
27,90020,468026,428,14,6,6,0.6,24,8.69,1
52,20495,302197,839,7,4,0,0.72,48,18.87,0
68,43481,253966,655,14,7,2,0.72,36,4.33,0
66,157339,450292,731,13,1,8,0.23,24,19.73,0
49,132897,143117,364,28,7,3,0.05,24,5.79,0
24,152815,324767,517,26,1,3,0.38,12,18.3,0
38,118475,34714,726,20,9,9,0.88,24,14.71,0
37,194845,170458,373,8,4,5,0.57,24,24.02,0
43,72042,376427,759,19,3,2,0.7,24,3.81,0
21,64476,275706,724,2,0,2,0.84,24,9.43,0
63,43552,322192,491,25,4,14,0.87,48,4.53,1
69,191844,360439,488,14,6,8,0.53,36,22.34,1
39,189802,17026,311,23,0,12,0.54,48,16.07,1
32,175020,111147,538,16,1,4,0.82,12,14.77,0
57,84093,36589,752,24,8,13,0.78,60,5.89,0
38,84123,113199,682,15,4,6,0.68,24,13.76,0
32,31535,364418,347,3,6,4,0.59,12,11.77,0
39,81490,293988,616,10,1,5,0.61,60,9.95,0
69,61562,421663,508,24,6,7,0.38,24,19.99,0
45,134042,357559,846,7,6,14,0.81,24,4.35,1
31,104080,213574,418,2,6,7,0.61,60,17.23,1
44,56269,219340,614,18,4,1,0.25,48,21.11,0
58,95674,59708,335,13,8,10,0.27,60,22.96,0
57,57462,462141,762,8,1,8,0.83,60,19.41,1
45,149199,75825,702,2,3,9,0.61,36,9.21,0
43,38147,56574,406,3,1,11,0.41,24,16.21,0
66,191600,352692,338,24,7,11,0.22,24,6.11,1
19,92095,417028,479,27,0,11,0.6,48,5.58,1
42,105925,237409,311,3,8,13,0.22,48,17.05,1
20,81381,191381,638,10,4,5,0.47,36,21.72,0
25,114468,69230,847,18,2,6,0.66,36,4.48,0
61,78749,439844,425,29,3,2,0.56,36,5.33,0
50,184744,259451,362,15,0,3,0.88,48,15.44,0
59,28731,307725,381,22,2,5,0.09,60,7.8,0
69,139647,252174,598,21,7,6,0.3,24,16.46,0
52,66024,444844,333,16,1,5,0.1,24,7.72,0
23,131712,224700,348,29,1,4,0.23,12,5.56,0
56,116121,292249,356,9,8,13,0.16,48,15.0,1
69,18832,346974,408,23,4,11,0.71,48,21.97,1
40,47332,336301,816,16,4,1,0.38,36,18.07,0
42,27467,430658,323,15,0,11,0.88,12,21.01,1
67,56025,354379,520,19,5,14,0.07,12,8.86,0
60,159179,251514,614,21,7,14,0.64,48,22.49,0
36,92994,269491,593,5,5,6,0.92,36,11.29,0
22,109202,231094,309,6,6,4,0.21,24,21.75,0
68,58481,314794,780,13,3,11,0.45,36,13.37,0
28,148653,153182,566,10,1,8,0.68,24,8.89,0
29,90118,198242,387,11,0,12,0.62,48,8.73,1
27,139010,403139,754,13,5,10,0.56,36,15.49,0
25,197710,187873,832,4,8,3,0.34,12,4.74,0
41,138714,460987,447,4,9,13,0.71,60,23.46,1
45,154490,129926,730,19,4,9,0.64,12,8.97,0
58,175185,86147,541,21,1,11,0.2,24,10.38,0
53,99363,315279,365,22,0,1,0.92,48,8.13,1
54,138607,24199,677,25,2,6,0.55,36,3.07,0
38,78044,407282,687,14,3,6,0.52,48,18.24,0
25,26814,368727,508,25,6,0,0.81,48,15.99,0
26,114340,188208,714,0,8,10,0.63,24,20.81,1
64,25024,359434,315,24,7,13,0.12,48,3.9,1
32,124236,434791,596,29,8,12,0.51,36,23.43,0
65,72836,225868,519,23,6,4,0.75,12,10.28,0
63,22435,125787,666,22,9,2,0.68,48,23.09,0
57,85601,444949,528,8,7,8,0.92,36,5.36,1
35,135871,119427,739,2,7,8,0.07,36,19.37,0
59,149479,153063,831,25,0,6,0.29,24,15.75,0
37,113943,158625,749,3,8,11,0.54,48,10.88,0
23,47940,225782,335,15,1,8,0.61,24,4.74,1
29,20666,92493,721,6,6,11,0.3,12,16.3,0
19,52122,398850,488,21,9,1,0.79,12,3.58,1
24,133647,493633,477,13,9,10,0.2,36,14.03,1
33,171164,279915,614,15,4,9,0.05,48,16.29,0
20,144753,130607,319,28,3,7,0.91,36,19.12,1
62,138402,251834,681,17,0,9,0.4,48,24.81,0
20,116190,416514,442,15,0,9,0.91,24,8.72,1
44,115468,84876,361,15,2,9,0.3,12,10.09,0
67,144207,497108,541,1,0,12,0.11,12,10.51,1
60,41505,172071,537,9,7,0,0.75,24,19.09,0
57,51713,207959,430,6,2,2,0.8,60,23.5,1
55,58169,326792,422,24,9,7,0.49,60,24.44,1
50,92511,460884,739,26,1,10,0.12,60,23.81,0
45,197814,467590,641,14,5,7,0.64,48,22.35,1
18,55522,465725,718,27,3,13,0.21,24,24.8,0
25,114397,248722,754,8,3,9,0.81,48,11.27,0
54,18880,342927,497,6,1,7,0.3,48,23.86,1
49,189526,49440,581,26,1,10,0.81,24,19.74,0
65,58539,36655,300,23,5,14,0.43,48,6.71,0
60,29799,48039,631,15,4,11,0.59,24,4.0,0
54,119843,322399,511,25,8,10,0.76,60,7.72,1
21,196798,77219,386,2,3,6,0.09,60,20.13,1
47,63784,191061,360,16,4,1,0.79,48,16.9,0
23,128034,278388,394,22,0,2,0.17,12,7.94,0
63,189405,99594,446,7,1,8,0.37,24,19.32,0
36,186900,325739,545,1,2,1,0.48,36,6.11,0
49,69362,175623,596,24,4,12,0.86,36,21.08,0
26,68997,199302,422,19,4,6,0.07,48,20.47,1
29,196413,371042,755,25,3,0,0.55,12,24.4,0
28,165145,295515,698,26,9,2,0.63,24,6.31,0
63,117399,467574,530,24,2,12,0.33,60,22.95,0
33,29549,164950,833,28,8,13,0.31,48,10.5,0
18,71920,172229,701,2,0,0,0.49,24,12.15,0
62,166388,10914,429,7,5,5,0.22,24,13.31,0
38,172255,219772,591,26,6,3,0.47,24,16.79,0
47,108860,294324,575,1,9,0,0.74,12,24.88,0
30,39624,401904,675,29,3,4,0.81,24,16.2,0
51,61705,347363,354,18,9,13,0.4,12,23.39,1
21,104326,345760,325,16,2,3,0.61,12,8.61,1
45,172828,232561,740,4,7,13,0.05,24,11.77,0
55,75390,408132,496,19,8,10,0.55,60,14.1,1
48,83369,192435,542,28,0,9,0.93,24,10.1,0
44,24589,100213,489,16,9,13,0.33,60,24.49,1
22,128012,425576,575,9,8,10,0.59,48,18.97,0
42,160188,42805,708,8,6,9,0.74,36,13.54,0
20,88181,411669,639,21,0,1,0.6,48,19.53,0
50,190858,131599,452,5,6,12,0.43,12,13.28,1
21,138711,158775,697,29,4,6,0.19,48,3.38,0
42,91425,195093,743,10,9,11,0.47,36,14.95,0
37,176358,79176,726,1,6,14,0.32,36,16.75,0
51,30994,99799,786,29,8,7,0.68,60,24.59,0
43,126915,103385,503,22,7,3,0.45,48,3.9,0
22,137961,240654,411,11,5,8,0.81,12,14.27,1
52,119672,479830,624,11,1,2,0.22,12,5.16,0
45,41639,93919,557,15,7,12,0.43,60,6.28,0
46,32205,479288,827,24,3,5,0.55,60,16.43,0
26,71677,405626,649,21,7,10,0.16,48,8.09,0
69,47930,86462,734,26,6,13,0.58,60,19.48,0
55,88313,184340,725,23,3,14,0.31,36,14.31,0
67,128153,170320,579,11,7,13,0.26,12,7.8,0
23,33316,36159,670,20,1,6,0.18,36,13.86,0
36,173376,47039,548,17,8,6,0.36,24,3.02,0
61,111058,237974,480,12,5,5,0.89,36,21.98,0
28,102876,52800,377,14,6,8,0.08,12,3.28,0
19,100366,307905,635,15,9,14,0.82,24,3.15,1
64,28403,99626,349,3,0,0,0.41,48,16.45,0
61,95052,484319,384,11,2,12,0.56,24,24.42,1
61,88495,123368,303,16,9,8,0.51,60,21.83,0
26,178004,179735,616,0,4,12,0.88,12,8.54,0
38,111090,85903,410,21,6,8,0.74,60,7.33,1
41,51701,438628,633,17,0,3,0.94,36,16.77,0
51,149457,123998,432,21,8,12,0.76,48,21.1,1
39,72241,246324,418,15,4,11,0.32,12,10.97,1
20,156439,433583,649,0,2,14,0.92,48,12.51,1
29,80030,404029,841,26,6,11,0.94,12,5.54,1
45,192577,327038,354,9,9,4,0.16,60,6.36,0
47,179404,238229,660,18,7,2,0.86,36,15.5,0
43,181340,318588,752,15,9,6,0.65,24,5.26,1
65,171635,432485,629,13,9,14,0.88,48,7.45,1
38,120185,66748,518,24,2,1,0.87,12,8.16,0
45,51404,46190,507,1,6,7,0.85,12,12.77,0
43,70182,45318,384,23,6,8,0.85,48,4.0,1
50,47991,173090,544,5,3,5,0.16,24,13.99,0
38,119601,129078,634,27,9,8,0.18,36,23.43,0
52,193735,44759,511,21,8,5,0.16,12,3.54,0
69,80886,283642,482,22,0,2,0.13,12,16.88,0
51,137002,30989,432,4,0,9,0.37,48,21.39,1
58,98848,161640,649,11,4,2,0.67,48,9.87,0
68,170199,384179,581,26,2,1,0.37,12,5.89,0
64,72692,333721,592,3,9,4,0.7,12,3.95,0
35,52500,372375,568,21,8,12,0.79,12,17.17,1
28,48785,166171,496,23,4,13,0.65,60,15.15,1
40,99146,357044,836,3,6,3,0.47,12,8.04,0
65,62997,438855,319,4,0,11,0.32,36,21.3,1
39,22170,371823,704,6,1,5,0.16,36,19.18,0
34,159375,290626,414,5,3,4,0.49,24,9.08,0
22,86743,336356,325,12,8,5,0.7,48,19.57,1
61,50187,453477,694,3,4,3,0.54,24,8.39,0
28,147965,485533,680,12,4,13,0.7,12,17.86,1
47,159825,297192,822,3,8,12,0.35,48,5.61,0
32,53090,401281,838,9,7,2,0.11,12,18.23,0
44,74412,400252,382,19,1,0,0.74,48,8.25,1
52,71030,40814,849,0,6,4,0.25,60,15.59,0
50,32509,195766,744,20,0,5,0.6,60,6.79,0
37,83653,415140,386,7,9,4,0.77,60,18.97,1
33,183001,396637,686,6,8,4,0.18,24,4.34,0
51,144626,65204,697,4,2,11,0.59,48,6.64,0
19,194363,37844,585,2,1,5,0.67,24,7.05,0
52,19042,253827,668,14,3,3,0.72,48,3.91,0
57,52201,250256,721,26,3,13,0.18,12,19.39,0
45,29016,349087,742,16,2,11,0.79,60,24.58,1
64,40022,26518,819,28,1,3,0.13,60,20.12,0
56,42938,415275,587,22,4,10,0.52,48,21.93,0
23,189750,28052,394,12,3,12,0.45,24,3.13,0
26,133171,261346,340,14,4,7,0.25,24,5.59,1
37,76720,74803,630,26,7,10,0.32,36,15.3,0
18,120514,76524,454,18,1,7,0.2,60,24.51,0
25,148058,229582,803,19,8,11,0.43,60,17.54,0
