booking_id,airline,source_city,destination_city,ticket_class,stops,date_of_booking,dep_time,duration,days_until_flight,ticket_price,app_name,app_category,app_rating,reviews,app_size,installs,app_price,content_rating,last_updated,supported_device
BK05804,Emirates,Peshawar,Dubai,Economy,1 stop,21/04/2021,02:45,17h 50m,,9379,Blake-Robinson App,Social,2.5,,24.7M,"500,000+",$0.99,Everyone,"July 8, 2020",iOS
BK01142,SereneAir,Lahore,New York,Economy,1 stop,15/10/2022,14:45,18h,171,14907,Ritter Ltd App,Finance,2.4,1825674,93.9M,"50,000+",0,Everyone,"July 3, 2021",Android
BK04448,Emirates,Lahore,Toronto,First,non-stop,08/01/2021,07:20,7h 55m,98,150165,Mckinney LLC App,Travel,3.4,2103346,,"5,000+",0,Mature 17+,"August 18, 2024",Android
BK02278,Turkish Airlines,Lahore,London,Economy,1 stop,21/09/2022,08:50,1h 30m,75,26710,Adkins Ltd App,Social,3.0,1794903,250k,"5,000+",0,Everyone,"December 11, 2023",iOS
BK00272,Turkish Airlines,Lahore,Kuala Lumpur,Business,non-stop,04/05/2021,15:45,14h 10m,2,74882,"Savage, Combs and Rivera App",Health,3.6,3507452,3.2M,,0,Everyone,"July 15, 2023",Both
BK00814,Turkish Airlines,Quetta,Istanbul,Business,1 stop,11/03/2023,19:30,12h 50m,155,75606,Wise Group App,Finance,1.7,785390,6.2M,,0,Everyone,"November 23, 2020",Both
BK03995,Turkish Airlines,Multan,Toronto,Economy,2 stops,09/11/2023,05:10,2h 10m,178,21400,"Greene, Martin and Dominguez App",Lifestyle,4.5,,29.3M,"100,000+",0,Mature 17+,"January 6, 2023",iOS
BK03243,AirBlue,Lahore,New York,First,2 stops,03/08/2021,05:00,7h 20m,102,153186,Johnson Group App,Social,3.4,2983226,828k,"10,000+",0,Everyone,"February 6, 2024",Android
BK04631,Emirates,Islamabad,New York,Business,2 stops,23/02/2022,17:45,18h 20m,,81769,Miller Inc App,Business,,3399216,68.2M,,0,Adults Only 18+,"March 15, 2023",Both
BK07700,Turkish Airlines,Islamabad,London,First,1 stop,06/07/2024,10:50,4h 20m,6,156835,King-Cross App,Travel,4.3,3648515,67.6M,"50,000+",0,Everyone,"August 16, 2022",Both
BK05810,PIA,Islamabad,Dubai,Economy,non-stop,03/11/2021,00:10,6h 15m,24,21585,"Taylor, Carter and Patterson App",Social,1.3,1977821,93.2M,"100,000+",0,Teen,"November 24, 2024",Both
BK07476,Emirates,Peshawar,Kuala Lumpur,Economy,1 stop,23/03/2022,23:20,5h 30m,116,33117,"Myers, Spencer and Lee App",Entertainment,3.6,1101799,95.6M,"50,000+",$0.99,Everyone,"August 8, 2020",iOS
BK06232,Emirates,Karachi,Kuala Lumpur,Economy,1 stop,18/05/2022,03:45,13h 25m,33,14297,"Delacruz, Price and Leonard App",Finance,1.7,1387634,,"1,000,000+",0,Teen,"June 15, 2023",iOS
BK04075,AirBlue,Islamabad,Istanbul,Business,non-stop,23/04/2022,08:50,2h 55m,47,89471,Bennett-Jefferson App,Travel,2.2,4923132,15.5M,"5,000+",0,Teen,"December 22, 2021",Android
BK01681,AirBlue,Karachi,Kuala Lumpur,Business,1 stop,28/06/2021,08:00,12h 55m,144,75095,"Martinez, Mosley and Patrick App",Entertainment,3.1,133609,81.0M,"500,000+",0,Everyone,"October 28, 2024",Android
BK00058,Turkish Airlines,Multan,New York,Economy,non-stop,22/01/2024,14:20,13h 20m,93,29469,"Gutierrez, Carroll and Lewis App",Entertainment,3.4,2617542,49.7M,"5,000,000+",0,Mature 17+,"August 27, 2024",Android
BK05350,SereneAir,Karachi,London,Economy,2 stops,18/03/2024,19:50,14h 15m,79,23083,Baldwin-Ray App,Lifestyle,1.3,33367,12.6M,"50,000+",0,Everyone,"May 8, 2024",iOS
BK03441,PIA,Peshawar,Toronto,Economy,1 stop,05/05/2021,00:30,6h 45m,82,30395,Copeland Inc App,Social,,688352,8.3M,"5,000,000+",0,Teen,"November 18, 2020",Both
BK06983,Emirates,Quetta,New York,Economy,1 stop,28/12/2023,19:45,15h 55m,50,39576,Armstrong Group App,Lifestyle,4.1,2010411,810k,"5,000+",0,Everyone,"May 19, 2022",iOS
BK05451,PIA,Karachi,London,Business,1 stop,10/02/2024,10:00,7h 10m,101,76524,Howell and Sons App,Business,3.7,2242422,26.9M,"50,000+",0,Everyone,"January 2, 2024",Both
BK07298,FlyJinnah,Quetta,Istanbul,Business,non-stop,08/11/2022,07:20,16h 30m,6,78907,"Oliver, Ramirez and Perez App",Finance,1.5,2450142,86.0M,"1,000+",0,Everyone,"January 5, 2023",iOS
BK06303,FlyJinnah,Lahore,Kuala Lumpur,eco,2 stops,12/11/2023,13:30,11h 45m,23,12494,"Smith, Ward and Moore App",Health,2.6,626092,20.9M,"5,000+",0,Mature 17+,"September 7, 2022",iOS
BK07338,PIA,Quetta,London,Business,1 stop,01/02/2024,20:50,10h 10m,62,81793,Ross-Suarez App,Lifestyle,,4050916,931k,"50,000+",$0.99,Everyone,"April 24, 2021",iOS
BK05222,Turkish Airlines,Quetta,New York,Economy,1 stop,10/03/2023,02:00,4h 10m,25,8094,Hernandez PLC App,Lifestyle,2.6,3917727,78.3M,,0,Mature 17+,"April 3, 2020",Both
BK03865,Turkish Airlines,Peshawar,Toronto,Economy,2 stops,15/12/2023,16:15,2h,127,16336,"Combs, Miller and Maldonado App",Business,4.7,4353891,64.1M,"100,000+",0,Adults Only 18+,"August 20, 2020",Both
BK01696,AirBlue,Quetta,Toronto,Business,1 stop,09/06/2023,21:20,1h 45m,21,66464,Keith-Roberts App,Travel,1.9,2323076,63.5M,"10,000+",$4.99,Mature 17+,"February 9, 2022",iOS
BK01937,SereneAir,Lahore,New York,Economy,2 stops,14/03/2023,01:45,4h 15m,,17207,Clark and Sons App,Travel,2.9,4654002,58.4M,,0,Everyone,"March 9, 2021",iOS
BK01420,FlyJinnah,Lahore,Kuala Lumpur,Business,1 stop,28/07/2023,02:30,18h 15m,55,78714,"Leon, Drake and Larsen App",Travel,2.5,4429716,23.6M,"50,000+",0,Teen,"November 25, 2022",Android
BK01251,Turkish Airlines,Peshawar,Istanbul,Business,non-stop,16/11/2021,18:10,18h 15m,,85095,"Goodwin, Eaton and Marsh App",Travel,2.0,2735673,36.1M,"500,000+",$4.99,Mature 17+,"February 18, 2023",iOS
BK07236,Emirates,Peshawar,New York,Economy,2 stops,06/09/2023,13:15,14h 20m,41,30133,"Nguyen, Ward and Ramsey App",Entertainment,3.1,406507,56.0M,"50,000+",$0.99,Mature 17+,"February 7, 2021",iOS
BK01935,SereneAir,Multan,Dubai,Economy,1 stop,20/09/2022,08:15,3h 25m,112,17816,"Arias, Horn and Myers App",Health,2.9,4210872,884k,"50,000+",0,Adults Only 18+,"November 16, 2024",iOS
BK00262,Turkish Airlines,Karachi,Toronto,Economy,1 stop,16/04/2023,01:00,10h 30m,168,28982,Casey and Sons App,Business,3.4,3131157,558k,"100,000+",0,Teen,"June 7, 2023",Both
BK06691,Turkish Airlines,Islamabad,Toronto,First,2 stops,25/09/2021,02:10,9h 15m,77,166939,Jimenez-Brady App,Lifestyle,2.7,3034916,95.8M,"1,000,000+",0,Adults Only 18+,"September 7, 2023",Both
BK06050,Emirates,Peshawar,Dubai,Economy,2 stops,11/01/2023,13:30,16h 50m,87,20169,"Lloyd, Schneider and Pope App",Travel,2.2,4247018,198k,"5,000+",0,Teen,"May 16, 2024",Android
BK04767,AirBlue,Multan,Istanbul,Business,non-stop,12/09/2023,02:20,16h 10m,39,67828,Blair and Sons App,Education,3.7,613397,318k,"100,000+",0,Everyone,"April 23, 2023",iOS
BK01707,AirBlue,Karachi,Dubai,Economy,2 stops,03/06/2021,08:10,,106,9772,Holder Ltd App,Business,4.2,1643110,861k,"10,000+",0,Teen,"March 13, 2021",Android
BK05159,SereneAir,Multan,Istanbul,Economy,1 stop,01/02/2023,03:15,9h 20m,,16999,Bird Ltd App,Business,3.9,1242376,40.1M,"500,000+",$1.49,Everyone,"May 17, 2022",iOS
BK03892,FlyJinnah,Karachi,Toronto,Economy,non-stop,06/07/2024,14:45,,109,26280,Barnes Group App,Social,4.3,2031974,85.9M,"100,000+",0,Everyone,"January 9, 2022",Android
BK01977,FlyJinnah,Peshawar,Toronto,Economy,non-stop,17/02/2024,20:30,6h 15m,,24030,Ross LLC App,Finance,1.6,829582,14.9M,"50,000+",$2.99,Teen,"January 6, 2023",Both
BK00441,AirBlue,Islamabad,Toronto,Economy,1 stop,22/04/2023,19:45,10h 30m,77,20453,"Li, Schultz and Oneill App",Education,3.9,1163990,83.2M,"5,000,000+",0,Everyone,"August 12, 2022",Android
BK01360,SereneAir,Peshawar,London,Business,non-stop,13/07/2022,00:10,14h 20m,130,91155,Myers-Ali App,Education,1.7,21661,36.2M,"100,000+",$1.49,Everyone,"February 24, 2022",Android
BK02105,SereneAir,Islamabad,Toronto,First,1 stop,27/09/2021,11:30,,101,159466,Ortega PLC App,Lifestyle,2.6,2313287,6.7M,"500,000+",0,Everyone,"January 1, 2023",Both
BK03571,PIA,Multan,London,Business,1 stop,08/02/2023,09:30,,92,86122,Palmer Group App,Health,1.5,3685165,87.2M,"50,000+",$0.99,Everyone,"February 24, 2022",iOS
BK00620,FlyJinnah,Islamabad,Dubai,First,3 stops,01/10/2021,22:15,15h 25m,162,140088,"Calderon, Gay and Wilson App",Travel,4.4,3467288,97.3M,"10,000+",0,Teen,"November 10, 2021",Android
BK01289,PIA,Karachi,London,Economy,3 stops,25/07/2023,21:15,10h,105,15267,Carter-Lopez App,Education,4.1,4108476,53.1M,"1,000+",$0.99,Everyone,"June 15, 2021",iOS
BK07850,FlyJinnah,Multan,New York,Economy,non-stop,10/07/2021,20:30,,100,15102,Arellano-Brown App,Travel,3.5,902518,,"50,000+",0,Everyone,"October 26, 2022",iOS
BK00158,SereneAir,Lahore,Kuala Lumpur,Economy,1 stop,17/08/2023,21:45,17h 10m,86,26107,Thomas PLC App,Travel,3.4,3131506,569k,"10,000+",$0.99,Everyone,"February 5, 2020",Android
BK04395,Turkish Airlines,Multan,London,Economy,non-stop,18/10/2022,20:15,9h 50m,53,24910,Cline and Sons App,Finance,2.8,3952568,512k,"1,000,000+",0,Teen,"July 12, 2022",Both
BK05284,Emirates,Multan,Istanbul,Business,non-stop,26/06/2021,08:30,10h 45m,55,85127,"Palmer, Miller and Russell App",Health,4.2,396741,74.8M,,0,Mature 17+,"January 19, 2020",Android
BK02831,SereneAir,Multan,London,Economy,non-stop,15/06/2021,23:30,7h 10m,167,23123,Martinez Inc App,Entertainment,3.8,305012,38.5M,"10,000+",0,Everyone,"March 13, 2024",iOS
BK01076,SereneAir,Peshawar,Dubai,Economy,non-stop,23/11/2021,09:30,,11,26249,Padilla-Swanson App,Finance,2.3,2561208,,"5,000+",0,Everyone,"August 7, 2024",iOS
BK06150,FlyJinnah,Lahore,Kuala Lumpur,Business,2 stops,01/12/2023,04:20,18h 10m,132,68717,Brandt-Tapia App,Health,4.4,4065501,81.0M,"50,000+",0,Everyone,"January 21, 2021",iOS
BK07127,SereneAir,Islamabad,Dubai,First,1 stop,14/05/2022,00:00,18h,23,149838,Brown-Duncan App,Entertainment,1.6,1318450,71.8M,,$2.99,Everyone,"January 15, 2022",Both
BK03732,SereneAir,Peshawar,Toronto,Economy,3 stops,10/01/2022,15:50,10h 15m,1,27238,Ritter and Sons App,Business,3.2,3616515,40.1M,"500,000+",0,Everyone,"January 12, 2021",iOS
BK07063,AirBlue,Karachi,Istanbul,Economy,non-stop,28/05/2022,21:00,17h 30m,,17942,Mullins Group App,Lifestyle,2.9,4622846,840k,"5,000,000+",0,Everyone,"November 18, 2021",Both
BK04225,SereneAir,Peshawar,Dubai,Economy,non-stop,27/09/2022,22:20,5h 45m,179,30355,Salas Ltd App,Education,4.7,,80.6M,"1,000+",0,Everyone,"September 9, 2021",Both
BK02619,PIA,Multan,New York,Business,2 stops,09/08/2024,20:10,15h 30m,112,72103,"Webster, Jennings and Goodman App",Health,,507844,24.1M,"10,000+",0,Everyone,"December 16, 2020",iOS
BK01166,SereneAir,Lahore,Kuala Lumpur,Economy,3 stops,09/09/2021,22:45,3h 20m,155,15134,"Wright, Sanchez and Melton App",Health,1.6,1844968,180k,"500,000+",0,Everyone,"August 23, 2023",Android
BK03508,FlyJinnah,Lahore,Dubai,Economy,non-stop,16/04/2021,19:30,14h 25m,113,29372,Harrison-Smith App,Business,4.4,3455018,95.5M,"10,000+",0,Everyone,"May 12, 2021",Both
BK04866,SereneAir,Quetta,Istanbul,Economy,1 stop,08/10/2024,18:00,4h 45m,113,19140,"Nichols, Williams and Caldwell App",Business,4.2,3402712,63.5M,"50,000+",0,Everyone,"March 12, 2021",Both
BK02778,Turkish Airlines,Quetta,New York,Economy,1 stop,27/03/2023,10:30,3h 20m,83,24644,"Kane, Sharp and Landry App",Finance,1.8,668834,72.1M,"50,000+",0,Everyone,"February 7, 2021",Both
BK03262,SereneAir,Karachi,Istanbul,Economy,2 stops,01/01/2022,06:00,13h,156,17311,Young-Mccormick App,Social,3.4,,,"10,000+",0,Everyone,"March 5, 2024",Both
BK04945,PIA,Lahore,New York,Economy,1 stop,08/12/2021,16:30,5h 10m,150,18588,Washington Group App,Travel,4.3,4219078,28.7M,"50,000+",$2.99,Teen,"May 19, 2020",iOS
BK00174,Emirates,Peshawar,New York,Economy,1 stop,17/09/2021,18:10,7h 15m,33,9765,Carrillo-Brewer App,Travel,2.2,4823123,432k,"10,000+",0,Teen,"June 17, 2021",Android
BK07855,AirBlue,Multan,New York,Economy,1 stop,22/07/2022,23:45,5h,133,25679,Russell-Parker App,Finance,1.6,3909237,519k,"10,000+",0,Everyone,"October 27, 2021",Both
BK02420,SereneAir,Multan,Dubai,Economy,1 stop,28/06/2021,09:20,13h 20m,5,31531,Becker-Cuevas App,Lifestyle,4.4,4704032,143k,,0,Teen,"January 26, 2022",Both
BK01755,AirBlue,Islamabad,Dubai,Economy,2 stops,07/06/2023,03:00,2h 45m,127,19960,"Phillips, Griffin and Lewis App",Social,1.7,,83.7M,"10,000,000+",0,Everyone,"August 3, 2021",Both
BK02185,SereneAir,Multan,Istanbul,Business,1 stop,01/04/2024,20:30,4h 15m,92,84087,"Nolan, Cooper and Smith App",Social,3.1,3424280,48.9M,"10,000+",0,Mature 17+,"August 14, 2024",iOS
BK03236,SereneAir,Karachi,Istanbul,Economy,2 stops,24/07/2024,17:20,12h 50m,163,23839,"Gonzalez, Harrell and Ortiz App",Social,2.9,,41.9M,"10,000,000+",0,Everyone,"June 21, 2021",Android
BK02368,SereneAir,Lahore,Kuala Lumpur,Economy,2 stops,24/09/2022,04:15,17h 30m,53,12271,Hunter and Sons App,Finance,1.5,3338976,,"50,000+",0,Everyone,"July 23, 2021",Android
BK01517,SereneAir,Karachi,Istanbul,Business,1 stop,18/02/2022,19:10,8h 10m,93,67482,"Jimenez, Daugherty and Smith App",Finance,1.1,2668548,,"50,000+",0,Everyone,"March 21, 2024",Both
BK04017,P.I.A,Quetta,New York,Economy,2 stops,20/02/2023,05:20,9h 20m,107,28878,"Lee, Hart and Gray App",Entertainment,1.8,1810699,684k,"1,000,000+",0,Teen,"June 26, 2022",Both
BK02383,Emirates,Islamabad,Kuala Lumpur,Economy,1 stop,01/10/2021,13:30,17h 30m,154,15820,Decker-Sims App,Health,2.5,3009422,84.9M,"50,000+",$0.99,Everyone,"September 22, 2023",Both
BK00212,SereneAir,Karachi,London,Economy,2 stops,08/02/2024,15:15,4h 30m,67,5000,Wright Group App,Social,2.6,2257429,83.6M,"50,000+",0,Everyone,"April 19, 2024",Both
BK03499,Turkish Airlines,Peshawar,Toronto,Economy,1 stop,18/06/2022,17:30,18h,133,20979,Hutchinson Ltd App,Health,4.3,3874911,28.7M,"5,000+",$0.99,Everyone,"February 4, 2023",Both
BK00629,PIA,Karachi,Toronto,Economy,1 stop,22/08/2022,16:10,16h 20m,75,19095,Kennedy-Escobar App,Health,2.0,3277103,632k,"50,000+",0,Everyone,"July 10, 2023",Both
BK07194,FlyJinnah,Islamabad,New York,First,2 stops,02/05/2021,15:45,10h 50m,158,151953,Griffin-Peterson App,Education,4.4,3521844,24.2M,"10,000+",$0.99,Everyone,"December 15, 2022",iOS
BK00411,Emirates,Islamabad,Toronto,Economy,1 stop,24/12/2024,05:15,4h 15m,145,22333,Odonnell-Baldwin App,Social,4.1,,94.5M,"5,000,000+",0,Everyone,"June 22, 2022",Both
BK02395,AirBlue,Lahore,Kuala Lumpur,Economy,1 stop,27/06/2022,12:50,2h 55m,47,22449,Vincent Group App,Travel,3.0,3174783,60.9M,"100,000+",0,Everyone,"March 5, 2022",Android
BK02494,PIA,Karachi,Toronto,Economy,2 stops,26/05/2022,15:20,15h 20m,99,13835,"Shepherd, Logan and Johnson App",Finance,2.1,4233732,3.6M,"1,000,000+",$1.49,Teen,"July 14, 2021",Both
BK01483,Emirates,Multan,New York,Economy,1 stop,26/07/2023,11:00,,48,11362,"Bird, Bennett and Shelton App",Lifestyle,3.1,2524906,7.9M,"10,000+",0,Everyone,"June 2, 2023",Both
BK00884,FlyJinnah,Multan,London,Business,1 stop,10/08/2021,19:50,7h 25m,,84596,"Gill, Hart and Cabrera App",Business,4.8,230286,62.9M,"50,000+",0,Teen,"August 4, 2022",iOS
BK05421,SereneAir,Lahore,New York,Business,non-stop,23/10/2024,20:10,18h 45m,170,74248,Casey-Lopez App,Entertainment,2.0,3370257,19.2M,"5,000,000+",$0.99,Everyone,"August 27, 2020",Both
BK07925,PIA,Peshawar,Istanbul,Economy,1 stop,08/12/2022,05:20,8h 10m,81,26643,Curtis Ltd App,Entertainment,3.7,3966159,265k,"50,000+",$1.49,Everyone,"January 9, 2022",iOS
BK03114,PIA,Quetta,Kuala Lumpur,Business,non-stop,12/09/2021,03:15,2h,82,84063,"Stewart, Bradford and Steele App",Finance,1.9,1057453,782k,"500,000+",0,Adults Only 18+,"February 22, 2023",Both
BK06111,PIA,Lahore,Dubai,Economy,3 stops,07/12/2024,02:20,18h 30m,,99999999,Poole Group App,Lifestyle,4.3,2268281,25.7M,"10,000,000+",$0.99,Everyone,"June 21, 2020",Android
BK05777,SereneAir,Karachi,Kuala Lumpur,Economy,2 stops,15/03/2023,06:30,2h 25m,102,27468,"Holmes, Williams and Gaines App",Health,,1990154,62.4M,"500,000+",$0.99,Everyone,"January 17, 2021",iOS
BK06672,PIA,Islamabad,New York,Economy,non-stop,25/04/2023,10:45,7h 55m,177,17483,"Rodriguez, Brooks and Diaz App",Education,4.1,4870371,39.0M,"100,000+",0,Adults Only 18+,"October 8, 2022",iOS
BK00907,PIA,Lahore,Dubai,Economy,2 stops,20/01/2022,11:50,16h 50m,71,28774,Frost and Sons App,Finance,2.0,3674024,621k,"100,000+",0,Mature 17+,"September 27, 2022",Android
BK01085,FlyJinnah,Karachi,Kuala Lumpur,Business,2 stops,27/08/2023,12:15,13h 10m,166,60581,Barrett and Sons App,Business,2.7,274129,45.3M,"50,000+",$0.99,Everyone,"November 15, 2021",Both
BK04009,Emirates,Islamabad,New York,Economy,1 stop,07/10/2021,13:15,5h 15m,103,24104,Greene Inc App,Social,5.0,3213912,24.2M,"10,000+",0,Everyone,"January 6, 2023",iOS
BK04419,AirBlue,Quetta,London,Economy,non-stop,13/01/2022,06:10,13h 20m,43,19105,Mann and Sons App,Business,3.0,4503929,36.7M,"100,000+",0,Everyone,"February 13, 2020",Both
BK01110,FlyJinnah,Peshawar,Dubai,Economy,non-stop,28/12/2021,02:15,2h 45m,104,27822,Hicks Ltd App,Social,3.8,1547387,38.4M,"100,000+",0,Mature 17+,"February 8, 2021",Both
BK01560,Emirates,Karachi,Istanbul,First,2 stops,09/01/2024,04:00,,36,148972,Pierce and Sons App,Lifestyle,4.2,,49.9M,"5,000,000+",0,Everyone,"May 3, 2020",iOS
BK06329,AirBlue,Quetta,Kuala Lumpur,Economy,non-stop,04/10/2023,12:50,12h 30m,142,29556,Williams-Brown App,Finance,4.4,1897425,91.2M,"1,000,000+",0,Everyone,"February 17, 2024",iOS
BK00724,Turkish Airlines,Quetta,London,Business,non-stop,08/07/2022,10:15,2h 45m,18,72147,"Thompson, Ball and Roth App",Lifestyle,3.1,434236,756k,"5,000+",$0.99,Teen,"October 19, 2024",Android
BK04247,Turkish Airlines,Peshawar,Istanbul,Business,non-stop,21/06/2021,04:20,3h 30m,18,84438,Griffith Group App,Entertainment,4.8,1615646,85.9M,"500,000+",0,Everyone,"August 24, 2024",iOS
BK03472,AirBlue,Lahore,Dubai,Economy,non-stop,02/06/2022,08:20,9h 10m,67,25049,Powell-Cook App,Social,2.0,2769694,50.3M,"10,000,000+",0,Everyone,"January 7, 2022",Android
BK06774,PIA,Quetta,Toronto,First,1 stop,18/08/2023,03:20,16h,61,163199,"Baker, Donovan and Walker App",Business,4.1,4580310,40.3M,"5,000+",0,Everyone,"November 6, 2022",Android
BK04407,Turkish Airlines,Quetta,Dubai,Economy,1 stop,12/02/2021,22:20,17h 15m,39,20374,Nunez-Ward App,Entertainment,3.8,2800145,27.8M,,$1.49,Mature 17+,"June 18, 2022",Both
BK00346,PIA,Islamabad,Dubai,Economy,1 stop,01/08/2024,13:15,5h 10m,100,20865,Rogers-Howe App,Business,,2272376,88.4M,"500,000+",0,Teen,"October 14, 2023",iOS
BK02820,SereneAir,Islamabad,Kuala Lumpur,Economy,non-stop,17/10/2022,08:45,5h 45m,73,27649,Arnold-Carroll App,Education,2.4,2600975,324k,"50,000+",$0.99,Mature 17+,"January 21, 2022",iOS
BK03664,Emirates,Peshawar,Kuala Lumpur,Economy,2 stops,04/02/2022,01:20,12h 25m,58,13972,Johnson Inc App,Travel,1.4,4528640,477k,"50,000+",0,Everyone,"September 23, 2024",iOS
BK03618,PIA,Karachi,Toronto,Economy,1 stop,19/02/2023,10:00,17h,82,14773,Arellano Inc App,Health,1.6,1593656,70.8M,"1,000,000+",0,Everyone,"October 4, 2023",Android
BK06895,Emirates,Lahore,Dubai,First,2 stops,03/03/2021,22:00,8h 25m,,145194,Wells Inc App,Education,2.6,89919,69.5M,"100,000+",0,Teen,"March 28, 2022",Android
BK06611,PIA,Peshawar,London,Business,3 stops,22/02/2023,08:30,3h 30m,66,84575,"Payne, Carpenter and Price App",Travel,4.2,283398,54.0M,"50,000+",0,Mature 17+,"May 19, 2024",Android
BK02269,SereneAir,Multan,Dubai,Economy,2 stops,21/04/2024,18:50,7h 45m,168,24047,Sullivan and Sons App,Health,,1950771,21.2M,"500,000+",$0.99,Mature 17+,"August 23, 2023",iOS
BK04464,Turkish Airlines,Quetta,New York,Economy,2 stops,23/11/2022,19:50,8h 55m,20,30401,"Hanna, Finley and Perkins App",Education,2.5,3571850,91.1M,"1,000+",0,Everyone,"January 26, 2024",Android
BK02143,FlyJinnah,Islamabad,London,Economy,1 stop,28/11/2021,18:00,12h 25m,167,9919,Mullins Inc App,Finance,1.8,2721577,84.7M,"10,000+",0,Teen,"March 11, 2020",Both
BK04657,FlyJinnah,Islamabad,London,Economy,1 stop,13/06/2024,12:10,9h 45m,25,28139,"Barron, Walker and Kim App",Education,2.8,4762136,44.5M,"1,000,000+",0,Everyone,"December 21, 2022",iOS
BK07610,FlyJinnah,Lahore,London,Economy,non-stop,20/02/2023,00:15,1h 20m,104,27704,"Davenport, Mercer and Gonzales App",Lifestyle,4.2,4625715,81.8M,"5,000+",0,Mature 17+,"August 3, 2022",iOS
BK06153,Turkish Airlines,Islamabad,New York,Economy,non-stop,05/06/2021,11:50,8h 25m,,28014,Wells Inc App,Travel,4.9,2699772,39.1M,"50,000+",0,Teen,"May 7, 2020",Both
BK00793,Turkish Airlines,Lahore,New York,Economy,non-stop,20/09/2024,06:15,11h 45m,53,27660,Snyder Inc App,Business,3.1,4960812,4.2M,"10,000+",$0.99,Everyone,"May 12, 2023",Both
BK04814,Turkish Airlines,Peshawar,Toronto,Economy,3 stops,10/03/2021,20:45,11h 20m,18,5000,Sanchez Ltd App,Travel,3.8,2711124,36.3M,"5,000,000+",$2.99,Everyone,"January 4, 2021",Android
BK04412,FlyJinnah,Peshawar,Kuala Lumpur,Economy,2 stops,23/02/2023,17:45,2h 25m,147,5489,"Novak, Martin and Hendricks App",Lifestyle,2.2,289015,978k,"500,000+",$2.99,Teen,"March 24, 2021",Android
BK05285,AirBlue,Islamabad,Toronto,Economy,1 stop,14/12/2021,21:30,18h 50m,101,18665,"Browning, Smith and Floyd App",Business,4.4,2831033,235k,,$0.99,Everyone,"February 19, 2022",Android
BK05110,SereneAir,Peshawar,London,First,1 stop,28/10/2024,10:30,15h 10m,40,144580,"Johnson, Aguilar and Underwood App",Business,1.4,1483421,,"50,000+",0,Everyone,"November 20, 2023",iOS
BK00046,PIA,Karachi,Dubai,Business,1 stop,04/12/2022,22:30,5h 45m,19,77540,Edwards LLC App,Health,4.1,3960120,57.5M,"500,000+",$0.99,Teen,"September 18, 2020",iOS
BK07662,FlyJinnah,Islamabad,Toronto,Economy,1 stop,27/10/2022,15:30,12h 55m,30,28817,Contreras PLC App,Travel,1.1,3359509,5.4M,,0,Everyone,"May 14, 2022",Android
BK00088,Emirates,Karachi,Toronto,Economy,2 stops,13/12/2024,09:10,3h 30m,97,15707,Taylor LLC App,Education,4.3,3335601,75.4M,,0,Everyone,"March 9, 2022",Android
BK01745,PIA,Multan,Toronto,Business,1 stop,02/09/2022,14:45,7h 20m,,85266,White Ltd App,Finance,,286126,79.9M,"500,000+",0,Everyone,"June 15, 2023",Android
BK02204,PIA,Peshawar,Toronto,Economy,1 stop,21/11/2023,13:30,15h 45m,100,21823,Miles-Williams App,Business,4.3,294446,,"500,000+",0,Everyone,"November 6, 2023",iOS
BK04124,PIA,Karachi,Istanbul,Economy,1 stop,02/01/2024,02:45,17h 30m,161,22655,"Smith, Tate and Patrick App",Travel,2.8,1455581,17.2M,"100,000+",0,Everyone,"November 16, 2024",Android
BK02528,AirBlue,Lahore,Toronto,Economy,2 stops,03/09/2021,09:50,16h 10m,69,11514,"Murphy, Cook and Allen App",Finance,2.1,1989741,7.4M,"5,000,000+",0,Mature 17+,"February 19, 2023",iOS
BK02465,SereneAir,Lahore,Dubai,Business,2 stops,04/04/2022,23:00,3h 50m,148,57483,Garcia-Smith App,Finance,2.3,1743245,708k,"100,000+",0,Everyone,"August 13, 2023",Android
