customer_age,annual_income_k,credit_score,purchase_frequency,avg_transaction_value,days_since_last_purchase,total_return_amount,num_support_tickets,website_visits_30d,email_open_rate_pct,customer_lifetime_value,cancellation_risk_score,customer_segment,payment_method,subscription_tier,country_code,device_type,browser,gender,employment_status,marital_status,education_level,signup_date,last_login,subscription_end_date,customer_feedback,promo_code_used,referral_source,customer_status,timezone,newsletter_subscribed,messy_column_01,messy_column_02,messy_column_03,messy_column_04,messy_column_05,messy_column_06,messy_column_07,messy_column_08,messy_column_09,messy_column_10,messy_column_11,messy_column_12,messy_column_13,messy_column_14,messy_column_15,messy_column_16,messy_column_17,messy_column_18,messy_column_19,messy_column_20,messy_column_21,messy_column_22,messy_column_23,messy_column_24,messy_column_25,messy_column_26,messy_column_27,messy_column_28,messy_column_29,messy_column_30
62.0,20.0,682.0,15.0,14.66,7.0,49.21,6.0,1.0,45.4,100.0,64.8,null,Bank Transfer,?,DE,laptop,Firefox,F,N/A,,PhD,12/21/2024,2026-01-31 20:20:27,20260806,NaN,,Email,pending,N/A,1,N/A,null,missing,???,,,,value_1,N/A,,null,,,NaN,N/A,,,unknown,???,missing,,,value_1,unknown,unknown,,N/A,,,
39.0,20.0,661.0,18.0,119.34,17.0,149.11,3.0,1.0,33.5,453.44,33.7,N/A,Credit Card,?,AU,Tablet,Opera,F,pt,single (never married),High School,17/01/2025,2026-03-16 20:20:27,20251203,N/A,WELCOME10,Friend,NULL,UTC,,NaN,N/A,missing,,value_6,null,???,,???,missing,N/A,missing,NaN,NaN,,null,N/A,null,null,NaN,N/A,N/A,N/A,???,???,N/A,unknown,unknown,missing,value_2
45.0,,693.0,15.0,34.62,48.0,,0.0,1.0,34.1,3663.25,81.0,Premium,PayPal,?,IN,Mobile,Edge,NA,pt,separated,hs,,2026-02-24 20:20:27,12/30/2025,So-so,WELCOME10,unknown,Churned,CST,F,unknown,null,null,NaN,null,N/A,,NaN,,NaN,,unknown,null,value_10,,missing,missing,null,null,value_6,???,N/A,missing,unknown,,,,N/A,,
34.0,20.0,558.0,15.0,82.83,3.0,118.95,0.0,4.0,53.6,100.32,56.1,Enterprise,Credit Card,Trial,IT,laptop,null,F,?,,Master's,,2026-04-10 20:20:27,NULL,👍,,direct,deleted,unknown,unsubscribed,,value_5,,,missing,unknown,unknown,missing,unknown,,???,N/A,null,N/A,???,unknown,unknown,null,,NaN,value_8,missing,N/A,???,???,,value_10,null,???,value_1
33.0,202.6,626.0,15.0,24.3,16.0,59.59,2.0,4.0,31.6,,32.8,N/A,NA,Pro,??,PC,Safari,male,Unemployed,,bs,,2026-04-14 20:20:27,20261208,Could be better,,direct,,EST,unsubscribed,N/A,???,missing,NaN,null,,N/A,missing,unknown,value_9,,,value_10,N/A,NaN,,NaN,,,missing,N/A,???,missing,unknown,NaN,unknown,,,???,NaN
52.0,130.4,662.0,18.0,,26.0,123.2,0.0,2.0,30.2,1479.13,63.2,Unknown,PayPal,Basic,DE,Mobile (iOS),Safari,,part-time,,High School,"May 08, 2025",invalid date,02/19/2026,N/A,,Facebook,NULL,UTC,true,,,NaN,,unknown,value_1,missing,,missing,NaN,,NaN,value_10,,N/A,???,,???,missing,NaN,,unknown,???,value_3,NaN,unknown,missing,,missing,
62.0,20.0,635.0,9.0,5.27,6.0,99.54,3.0,1.0,45.5,2793.65,64.1,Premium,PayPal,NULL,N/A,Desktop,safari (old),female,Part-time,Married,Bachelor's,14/03/2026,invalid date,11/09/2025,NaN,expired,Google,Inactive,unknown,1,,???,unknown,null,missing,value_1,,???,value_8,N/A,,???,missing,value_5,unknown,,NaN,null,NaN,???,unknown,,missing,missing,null,N/A,unknown,unknown,,
44.0,178.3,570.0,10.0,,19.0,,2.0,1.0,,134.83,,,PayPal,Pro,IT,Android Phone,Edge,Prefer not to say,?,Married,Some College,,invalid date,20260103,,,Twitter,deleted,HST,,,value_3,unknown,missing,unknown,null,value_8,missing,value_7,???,,value_3,N/A,,N/A,null,,value_5,null,unknown,NaN,,N/A,NaN,NaN,value_3,missing,N/A,N/A,missing
34.0,71.1,626.0,13.0,241.93,,60.95,5.0,3.0,51.2,231.21,66.7,null,Credit Card,Free,ca,,Firefox,MALE,N/A,separated,Master's,04/13/2025,2026-03-29 20:20:27,"Oct 09, 2026",N/A,INVALID,direct,pending,GMT,subscribed,null,,NaN,,,???,null,,NaN,missing,N/A,unknown,NaN,missing,???,N/A,,unknown,,,unknown,NaN,NaN,N/A,???,,NaN,N/A,value_6,null
32.0,255.3,771.0,10.0,72.49,,,0.0,1.0,47.9,100.0,78.1,Unknown,Bank Transfer,Basic,BR,Mobile,safari (old),Non-binary,Self-employed,,Some College,25/10/2025,invalid date,NULL,N/A,INVALID,Google,Inactive,PST,,null,,N/A,NaN,unknown,,value_2,,N/A,N/A,unknown,value_10,value_3,N/A,,,???,NaN,unknown,value_4,???,missing,???,???,N/A,missing,missing,missing,unknown,unknown
24.0,1806.8814428967291,708.0,21.0,10.03,53.0,41.69,4.0,1.0,43.3,249.14,8.8,Standard,Credit Card,Basic,DE,PC,Safari,Non-binary,Retired,separated,bs,2025-06-07,invalid date,NULL,Good service,expired,Friend,Suspended,N/A,,null,,,value_10,value_3,N/A,,,missing,unknown,???,unknown,,???,???,null,missing,,,value_10,???,value_7,null,missing,null,,N/A,,null,value_9
63.0,69.7,622.0,14.0,49.4,3.0,37.95,0.0,1.0,28.7,3732.74,36.5,Standard,Cash,Pro,CA,Desktop,chrome mobile,Non-binary,unemployed,Single,,2025-06-26,2026-01-25 20:20:27,"Dec 14, 2026",Great product!,??,Email,Churned,CST,true,value_2,???,unknown,missing,unknown,,,,unknown,unknown,unknown,???,N/A,,,N/A,null,N/A,null,unknown,unknown,null,,value_8,N/A,???,N/A,unknown,value_8,value_1
32.0,20.0,670.0,13.0,5.0,0.0,31.16,0.0,1.0,37.2,162.36,28.7,Premium,NA,basic+,UK,,Firefox,MALE,student,Widowed,Bachelor's,"May 31, 2025",2026-02-16 20:20:27,NULL,null,INVALID,Google,Inactive,MST,false,,value_10,NaN,,null,null,N/A,???,,missing,,value_5,unknown,,N/A,unknown,???,value_8,value_10,,null,???,missing,???,,,,NaN,value_4,
,133.7,674.0,10.0,14.07,9.0,39.49,1.0,2.0,44.6,3393.24,34.1,null,PayPal,NULL,AU,Mobile,Safari,Prefer not to say,Self-employed,single (never married),Some College,20250911,2026-03-02 20:20:27,12/30/2025,Terrible support,??,Facebook,active?,PST,false,missing,,null,missing,unknown,NaN,missing,N/A,null,NaN,value_3,null,missing,,unknown,missing,null,,,value_2,,value_8,N/A,N/A,,null,NaN,,missing,
44.0,135.5,627.0,11.0,,14.0,131.6,0.0,7.0,60.7,4015.23,17.3,null,Credit Card,Enterprise,AU,laptop,Opera,MALE,full-time,separated,bs,03/07/2025,invalid date,23/10/2025,Great product!,,unknown,Churned,,Yes,N/A,???,,???,N/A,N/A,,???,null,null,missing,missing,value_8,???,???,N/A,missing,???,,,???,missing,unknown,???,value_5,missing,value_6,value_9,null,unknown
76.0,109.5,691.0,14.0,7.87,76.0,195.9,1.0,4.0,,137.75,54.1,Enterprise,??,?,N/A,,unknown,female,?,Divorced,Bachelor's,,2026-03-08 20:20:27,2026-09-22,Terrible support,??,Twitter,deleted,,T,value_4,NaN,???,N/A,,missing,,,missing,null,,value_5,value_5,null,,???,unknown,unknown,N/A,unknown,???,???,missing,null,missing,unknown,null,N/A,N/A,N/A
41.0,20.0,776.0,14.0,15.37,1.0,158.15,,200.0,61.6,32108.833569125163,78.4,N/A,crypto,Pro,ES,laptop,Opera,MALE,Part-time,Widowed,Some College,,2026-04-04 20:20:27,NULL,Terrible support,WELCOME10,Twitter,NULL,EST,F,missing,,???,,,NaN,???,,,,missing,missing,,???,null,NaN,value_6,,null,null,???,unknown,unknown,???,N/A,???,null,unknown,???,value_5
65.0,63.1,593.0,26.0,45.55,45.0,235.5,1.0,9.0,28.0,100.0,24.4,,??,expired,N/A,Desktop,safari (old),M,Part-time,single (never married),ms,2026-04-05,2026-03-03 20:20:27,NULL,Terrible support,INVALID,Twitter,Suspended,,F,value_9,,unknown,null,unknown,,N/A,,value_8,???,unknown,,,unknown,missing,NaN,missing,,null,unknown,,missing,missing,???,value_3,,value_1,NaN,unknown,null
25.0,184.6,,10.0,39.25,,13.67,2.0,64.0,39.1,,62.8,premium (legacy),PayPal,Trial,JP,,Edge,FEMALE,N/A,Divorced,Associate,20250907,2026-04-06 20:20:27,06/21/2026,,None,,pending,CST,,???,N/A,value_9,null,unknown,missing,null,,,value_4,value_9,NaN,value_10,,,unknown,N/A,null,,missing,unknown,value_2,unknown,unknown,,missing,value_6,unknown,???,N/A
41.0,38.0,752.0,14.0,269.49,12.0,250.77,1.0,32.0,52.4,140.93,43.9,,Bank Transfer,Basic,ES,,null,male,Full-time,separated,Associate,09/10/2025,2026-03-16 20:20:27,07/31/2026,Could be better,??,Google,Inactive,MST,Yes,???,value_9,???,???,missing,unknown,missing,value_10,,value_2,null,,unknown,N/A,unknown,missing,???,NaN,missing,value_7,value_3,???,,value_5,,missing,,missing,unknown,???
18.0,20.0,747.0,8.0,,7.0,147.69,,5.0,25.2,203.6,15.5,Enterprise,NA,basic+,DE,???,safari (old),MALE,Student,Widowed,PhD,2024-09-11,invalid date,15/09/2026,Could be better,,Facebook,,HST,subscribed,???,N/A,,,N/A,N/A,value_4,,???,missing,value_2,value_3,missing,value_4,value_9,unknown,???,,missing,???,N/A,N/A,NaN,value_7,unknown,unknown,missing,NaN,,N/A
,20.0,687.0,,10.46,134.0,51.13,1.0,2.0,,1166.15,,null,Credit Card,basic+,,Desktop,unknown,,Part-time,separated,Some College,"Dec 16, 2025",invalid date,2026-04-26,,expired,Email,Suspended,,unsubscribed,null,N/A,value_5,unknown,???,,NaN,N/A,value_6,,value_1,missing,null,???,N/A,null,value_6,value_7,,value_5,N/A,N/A,null,???,???,NaN,,???,null,
59.0,29.9,723.0,16.0,15.62,0.0,144.99,1.0,129.0,35.5,1898.45,32.6,Enterprise,NA,Free,IN,Mobile,Firefox,Prefer not to say,pt,,Associate,,2026-02-27 20:20:27,12/04/2026,★★★★☆,SAVE20,,deleted,AST,subscribed,???,???,value_10,,???,,value_2,,???,,value_2,missing,N/A,,N/A,???,null,,,missing,N/A,value_4,unknown,NaN,missing,N/A,null,???,missing,
55.0,20.0,691.0,17.0,18.16,,70.9,0.0,29.0,33.7,100.0,5.2,Standard,Bank Transfer,expired,US,,Chrome,,Self-employed,,bs,20241008,2026-04-14 20:20:27,2027-04-09,Great product!,FLASH50,Google,NULL,,F,unknown,???,null,unknown,unknown,,unknown,unknown,???,???,missing,value_6,,missing,N/A,null,???,???,NaN,NaN,,???,,unknown,null,,???,unknown,,
,20.0,701.0,,2533.102020920131,46.0,113.4,5.0,1.0,32.6,,97.8,Standard,Cash,Basic,DE,laptop,unknown,,Unemployed,,bs,"Jul 14, 2025",invalid date,20270107,Good service,expired,direct,NULL,EST,,NaN,,null,value_3,missing,N/A,unknown,unknown,???,missing,???,unknown,missing,NaN,unknown,,unknown,N/A,value_8,null,missing,,unknown,value_10,null,,N/A,N/A,???,null
77.0,44.9,740.0,17.0,38.17,23.0,21.97,0.0,28.0,22.9,331.95,56.8,Premium,,NULL,IT,Mobile,Chrome,female,Part-time,Divorced,Bachelor's,02/22/2026,2026-02-24 20:20:27,NULL,not bad,WELCOME10,N/A,pending,EST,T,missing,N/A,null,null,NaN,,null,value_10,,unknown,unknown,,NaN,???,missing,value_7,,???,,,NaN,???,N/A,null,missing,missing,value_10,unknown,unknown,
65.0,,671.0,18.0,296.52,14.0,,5.0,65.0,71.1,6325.65,40.6,Enterprise,Bank Transfer,Basic,BR,Desktop,null,Non-binary,Part-time,Married,phd,20241016,2026-02-16 20:20:27,12/24/2026,,WELCOME10,direct,Suspended,AST,1,null,,,null,N/A,N/A,null,N/A,NaN,missing,unknown,,,???,missing,???,,NaN,unknown,N/A,NaN,N/A,unknown,???,,,value_10,,???,unknown
66.0,20.0,665.0,16.0,34.41,10.0,395.15,,1.0,41.5,800.96,71.3,null,NA,Trial,DE,???,safari (old),,full-time,Divorced,Master's,06/14/2024,invalid date,NULL,,WELCOME10,unknown,Churned,PST,No,,NaN,missing,,N/A,,value_5,???,,,,,missing,NaN,N/A,missing,,null,unknown,null,unknown,???,NaN,NaN,value_4,unknown,unknown,,missing,unknown
,110.9,663.0,15.0,,,,3.0,2.0,42.4,,0.4,null,crypto,Trial,US,Desktop,safari (old),MALE,Student,separated,hs,19/02/2026,2026-02-20 20:20:27,NULL,meh,INVALID,,NULL,HST,,???,null,null,value_10,value_9,unknown,unknown,null,unknown,NaN,value_3,NaN,,value_8,,N/A,,NaN,unknown,,N/A,N/A,,missing,null,missing,missing,???,NaN,
,20.2,722.0,16.0,33.81,41.0,,2.0,26.0,27.9,100.0,42.4,Budget,??,Trial,CA,Tablet,Firefox,M,Unemployed,,,,2026-04-06 20:20:27,23/11/2026,Good service,INVALID,Twitter,active?,UTC,,,N/A,unknown,???,unknown,missing,null,NaN,value_3,???,???,unknown,null,value_4,???,missing,NaN,unknown,null,value_9,,NaN,NaN,value_10,,NaN,N/A,NaN,NaN,unknown
36.0,20.0,649.0,18.0,63.51,,208.49,,18.0,33.4,595.85,40.6,premium (legacy),NA,Enterprise,UK,Mobile (iOS),chrome mobile,FEMALE,Full-time,Married,ms,09/27/2025,invalid date,2027-03-28,,,Podcast,Churned,CST,T,NaN,unknown,null,missing,value_6,N/A,value_8,,null,NaN,,null,missing,???,NaN,N/A,null,???,NaN,null,null,unknown,NaN,value_2,missing,,NaN,???,value_8,
46.0,20.0,685.0,18.0,,,83.54,5.0,61.0,23.9,274.19,5.2,N/A,Cash,Free,CA,???,Safari,Prefer not to say,Unemployed,Married,High School,25/02/2025,2026-03-29 20:20:27,03/19/2026,,,Google,,AST,F,NaN,,,???,N/A,null,???,???,???,unknown,NaN,value_2,NaN,N/A,null,null,null,value_10,null,,,null,missing,???,,???,???,???,,
65.0,59.2,678.0,8.0,16.27,25.0,,8.0,15.0,28.1,4021.91,16.5,null,NA,Free,AU,Tablet,Safari,male,unemployed,single (never married),phd,11/25/2024,2026-04-09 20:20:27,NULL,,,Friend,active?,CST,,N/A,missing,NaN,missing,???,???,,null,,,value_6,,,,missing,N/A,,,,???,value_5,N/A,missing,missing,unknown,,NaN,N/A,,N/A
20.0,20.0,730.0,15.0,17.98,47.0,43.89,8.0,,37.6,313.6,19.7,N/A,??,?,FR,Tablet,Safari,M,Student,Married,phd,20260219,2026-04-12 20:20:27,NULL,Good service,,Podcast,Inactive,MST,T,,unknown,N/A,missing,unknown,missing,,unknown,,,,NaN,NaN,NaN,N/A,null,,unknown,,N/A,,???,,???,NaN,null,???,N/A,,null
50.0,3387.9057859241207,660.0,,68.06,18.0,,0.0,,15.2,856.42,32.0,Standard,crypto,?,,laptop,Chrome,,?,Single,ms,30/01/2026,2026-04-13 20:20:27,NULL,Could be better,expired,Podcast,Suspended,CST,unsubscribed,null,N/A,,unknown,???,,,missing,null,missing,,unknown,value_4,???,null,???,,N/A,unknown,,value_1,N/A,null,???,,NaN,null,missing,N/A,value_8
40.0,78.7,631.0,,100.56,15.0,158.34,2.0,1.0,,3222.98,92.6,,,expired,es,Mobile (iOS),chrome mobile,,Student,,Bachelor's,2025-04-19,2026-03-09 20:20:27,29/03/2027,NaN,INVALID,direct,Suspended,unknown,,N/A,missing,value_9,null,unknown,???,???,missing,NaN,???,,value_1,???,N/A,null,???,null,,N/A,???,unknown,NaN,NaN,null,N/A,missing,value_1,???,missing,
32.0,,650.0,14.0,226.47,51.0,92.16,2.0,1.0,52.5,1233.88,35.9,,Cash,NULL,FR,,Edge,,Self-employed,Widowed,hs,2024-12-06,2026-02-20 20:20:27,01/11/2026,So-so,SAVE20,direct,Churned,,unsubscribed,,unknown,N/A,,null,value_5,null,???,???,???,,???,,,,N/A,NaN,NaN,???,NaN,NaN,N/A,???,null,???,,null,null,unknown,missing
50.0,55.0,,21.0,53.88,86.0,,0.0,24.0,27.3,,93.7,,PayPal,basic+,us,PC,chrome mobile,NA,Part-time,Widowed,Associate,10/05/2024,2026-04-05 20:20:27,04/15/2027,null,SAVE20,Google,pending,UTC,subscribed,,value_10,value_3,,N/A,,???,missing,???,missing,missing,N/A,value_3,value_9,missing,null,unknown,???,NaN,N/A,N/A,null,,,???,NaN,NaN,unknown,missing,null
31.0,,735.0,11.0,10.26,,44.2,,25.0,41.6,100.0,,Unknown,NA,NULL,??,???,Safari,MALE,ft,,ms,12/04/2026,2026-03-21 20:20:27,"Jan 08, 2027",So-so,FLASH50,Friend,deleted,AST,Yes,???,,value_9,,unknown,value_1,missing,NaN,value_8,missing,missing,,,,NaN,???,unknown,value_7,NaN,missing,NaN,NaN,null,unknown,value_8,missing,unknown,null,unknown,value_4
52.0,60.3,576.0,9.0,38.44,1.0,,1.0,3.0,57.1,,62.7,null,,Free,AU,Tablet,Chrome,MALE,Part-time,Married,phd,03/25/2026,invalid date,NULL,NaN,expired,,Active,,false,N/A,missing,unknown,null,,value_9,N/A,,missing,unknown,,value_8,N/A,N/A,null,???,???,unknown,,???,unknown,???,missing,NaN,N/A,???,null,N/A,missing,
44.0,71.1,790.0,12.0,15.24,29.0,,0.0,1.0,32.4,590.14,52.4,N/A,,Free,in,laptop,Opera,male,Unemployed,Widowed,Some College,12/22/2024,2026-03-29 20:20:27,NULL,meh,FLASH50,,active?,UTC,0,unknown,null,NaN,value_7,missing,N/A,NaN,,null,value_3,???,value_5,,unknown,NaN,,N/A,missing,???,,,value_7,NaN,value_1,value_6,NaN,,,missing,null
22.0,68.2,717.0,8.0,78.51,26.0,,1.0,1.0,,,58.5,Standard,crypto,Pro,CA,laptop,chrome mobile,female,Unemployed,single (never married),Associate,16/05/2024,invalid date,"Jan 09, 2027",★★★★☆,expired,Google,pending,N/A,true,???,value_8,unknown,missing,null,,unknown,unknown,,unknown,???,null,unknown,,,missing,unknown,,null,missing,NaN,unknown,missing,N/A,N/A,,null,missing,unknown,
39.0,47.5,753.0,16.0,27.12,2.0,158.19,,7.0,,671.26,5.3,Enterprise,Cash,expired,DE,Android Phone,safari (old),male,Full-time,Widowed,Associate,06/02/2025,2026-02-20 20:20:27,"Jun 03, 2026",meh,FLASH50,Google,Suspended,MST,F,???,unknown,NaN,unknown,null,unknown,NaN,???,missing,???,null,,NaN,N/A,null,,unknown,???,missing,null,missing,value_1,unknown,N/A,,missing,missing,unknown,,null
,33.6,621.0,14.0,15.87,27.0,201.13,1.0,31.0,16.9,451.82,96.7,premium (legacy),,Free,CA,PC,null,,Part-time,,bs,"Sep 29, 2024",2026-02-23 20:20:27,14/07/2026,null,,Email,active?,PST,subscribed,unknown,NaN,unknown,value_9,NaN,null,value_10,???,,null,missing,unknown,unknown,value_1,missing,,,N/A,NaN,,N/A,missing,NaN,null,NaN,N/A,missing,NaN,,???
37.0,,644.0,10.0,28.99,35.0,54.56,1.0,1.0,50.3,,64.5,Unknown,,Basic,BR,Mobile (iOS),Firefox,FEMALE,Unemployed,single (never married),phd,2025-12-01,2026-03-29 20:20:27,2026-04-15,N/A,INVALID,Friend,Churned,N/A,1,missing,NaN,???,null,N/A,???,missing,NaN,missing,value_2,,,unknown,,N/A,N/A,value_6,???,null,NaN,,NaN,null,???,missing,missing,???,NaN,NaN,unknown
40.0,20.0,677.0,13.0,125.34,88.0,16.39,1.0,,55.4,248.81,8.4,,crypto,NULL,DE,PC,Edge,M,pt,Single,Master's,20241025,invalid date,20270227,N/A,FLASH50,Twitter,Active,EST,false,missing,???,,missing,NaN,null,,value_5,N/A,,,NaN,,missing,unknown,unknown,missing,value_10,unknown,,N/A,value_2,value_10,???,unknown,N/A,,NaN,,???
28.0,20.9,662.0,14.0,,41.0,79.57,,200.0,37.5,139.71,69.7,Unknown,??,Enterprise,BR,PC,chrome mobile,,full-time,,ms,"Sep 19, 2025",2026-02-01 20:20:27,11/27/2026,N/A,,N/A,pending,EST,true,NaN,missing,,null,N/A,NaN,value_6,null,,missing,null,NaN,???,,???,value_3,,N/A,missing,???,N/A,,???,???,N/A,value_5,unknown,N/A,,null
62.0,,,13.0,,57.0,29.6,0.0,1.0,56.7,273.91,76.1,Enterprise,,Basic,??,Android Phone,Edge,,?,,bs,2025-05-07,2026-03-23 20:20:27,04/01/2027,So-so,SAVE20,direct,active?,unknown,Yes,,N/A,value_3,unknown,missing,???,???,,N/A,N/A,???,,missing,???,N/A,null,???,,null,NaN,,null,,,NaN,NaN,,null,???,
19.0,20.0,683.0,16.0,129.32,,269.68,,2.0,24.4,2272.48,51.6,premium (legacy),??,Enterprise,UK,PC,unknown,F,ft,,Bachelor's,04/01/2026,2026-04-17 20:20:27,07/14/2026,So-so,??,Podcast,pending,unknown,,unknown,???,???,,missing,NaN,null,???,missing,NaN,,value_6,missing,unknown,???,unknown,NaN,missing,unknown,missing,???,missing,???,???,NaN,,N/A,unknown,,missing
,20.0,741.0,15.0,13.87,14.0,35.38,4.0,1.0,51.3,,24.8,N/A,Cash,Pro,,PC,Chrome,NA,Self-employed,Divorced,,17/07/2024,2026-03-31 20:20:27,2025-11-12,Terrible support,WELCOME10,unknown,active?,CST,1,???,null,NaN,null,null,NaN,missing,N/A,N/A,NaN,missing,,N/A,N/A,N/A,null,unknown,???,null,N/A,,null,N/A,NaN,NaN,missing,,NaN,,value_6
42.0,92.2,660.0,11.0,13.31,10.0,18.35,0.0,3.0,28.0,,,Standard,NA,NULL,BR,PC,Firefox,FEMALE,pt,,PhD,10/11/2025,2026-03-11 20:20:27,2025-11-26,👍,WELCOME10,,Active,GMT,subscribed,null,,unknown,,missing,N/A,null,NaN,null,unknown,???,missing,null,unknown,N/A,missing,N/A,value_3,unknown,unknown,missing,NaN,???,null,,missing,,missing,???,missing
35.0,21.6,711.0,20.0,124.88,10.0,49.14,,1.0,51.7,,,premium (legacy),??,?,BR,laptop,chrome mobile,,?,Widowed,,20251124,2026-01-21 20:20:27,NULL,Too expensive,,,active?,MST,false,N/A,unknown,value_1,N/A,,NaN,???,,,N/A,value_9,value_3,missing,unknown,missing,???,N/A,unknown,null,,unknown,null,,missing,,NaN,N/A,null,???,
62.0,20.0,655.0,15.0,6.06,37.0,151.45,0.0,1.0,52.8,406.42,9.8,Unknown,Cash,expired,??,,chrome mobile,NA,Retired,Married,,28/04/2024,2026-01-26 20:20:27,10/14/2026,NaN,expired,Google,Inactive,,subscribed,missing,,value_6,null,,,,,null,value_3,???,???,???,value_2,value_4,,N/A,value_4,value_4,,,null,N/A,,value_5,,value_5,,N/A,???
46.0,20.0,701.0,15.0,7.95,63.0,266.18,4.0,,29.8,3456.43,12.3,null,??,Basic,??,,Safari,,Self-employed,Married,PhD,15/04/2025,2026-02-01 20:20:27,"Sep 05, 2026",NaN,None,,pending,AST,F,N/A,,,value_9,missing,,value_9,missing,NaN,,unknown,???,,,null,,missing,,missing,N/A,null,NaN,,value_10,???,N/A,null,value_10,null,NaN
18.0,2349.6426624941623,714.0,11.0,42.83,31.0,71.78,0.0,,48.6,,25.1,Budget,Credit Card,NULL,CA,Android Phone,unknown,male,ft,,Master's,05/23/2025,2026-03-12 20:20:27,20260321,Terrible support,WELCOME10,,Suspended,N/A,T,???,,unknown,NaN,N/A,,N/A,,unknown,N/A,,???,,,value_1,,,unknown,null,???,unknown,,,,???,value_7,value_6,null,value_1,value_4
37.0,59.7,613.0,16.0,18.37,41.0,148.31,0.0,2.0,,100.0,2.5,N/A,PayPal,Enterprise,AU,???,null,M,ft,separated,Some College,2025-10-10,2026-03-30 20:20:27,02/05/2027,WILL NEVER BUY AGAIN,,direct,deleted,GMT,,N/A,NaN,value_3,NaN,???,unknown,N/A,value_9,NaN,null,,N/A,NaN,,value_4,N/A,N/A,,value_4,N/A,missing,NaN,,value_8,value_4,value_4,unknown,unknown,missing,NaN
43.0,96.1,672.0,11.0,,32.0,73.32,,1.0,,141.15,,Standard,Bank Transfer,Pro,,laptop,Firefox,M,Self-employed,,,08/21/2024,2026-02-06 20:20:27,03/07/2026,Could be better,INVALID,Friend,Churned,AST,,value_9,value_1,missing,null,NaN,missing,null,,value_8,N/A,null,missing,NaN,???,value_6,,value_8,,???,,missing,missing,unknown,unknown,missing,,N/A,missing,NaN,???
32.0,55.5,627.0,21.0,6.3,,,2.0,1.0,36.8,100.0,12.6,Budget,,Free,AU,???,null,MALE,ft,single (never married),Master's,2026-01-22,invalid date,27/01/2027,Could be better,WELCOME10,direct,pending,CST,,NaN,N/A,???,missing,N/A,N/A,???,NaN,unknown,unknown,missing,unknown,???,,???,,,N/A,null,,missing,N/A,NaN,missing,???,missing,missing,N/A,value_9,
41.0,93.9,648.0,16.0,68.4,23.0,148.75,,200.0,39.9,100.0,98.2,Enterprise,Bank Transfer,Pro,US,Android Phone,Firefox,MALE,Retired,separated,Master's,04/06/2025,2026-03-27 20:20:27,NULL,Terrible support,SAVE20,Friend,Churned,unknown,0,,,,value_1,unknown,value_1,,missing,null,null,NaN,???,missing,,,N/A,value_8,unknown,null,???,,NaN,,NaN,unknown,N/A,NaN,missing,unknown,
26.0,20.0,,16.0,5.81,70.0,,6.0,1.0,20.0,136.64,19.0,premium (legacy),Cash,basic+,DE,Mobile (iOS),chrome mobile,male,part-time,Married,phd,06/04/2025,2026-03-03 20:20:27,20260723,Could be better,FLASH50,Email,Inactive,UTC,unsubscribed,N/A,missing,N/A,,unknown,NaN,NaN,null,NaN,,NaN,value_3,missing,???,???,,,unknown,unknown,null,value_5,unknown,unknown,unknown,???,value_6,NaN,NaN,unknown,
,110.9,602.0,16.0,15.98,3.0,174.61,0.0,200.0,44.2,8649.57,9.1,Standard,PayPal,Enterprise,JP,Mobile,chrome mobile,Prefer not to say,pt,NULL,ms,,invalid date,11/24/2026,Could be better,??,Friend,Churned,CST,,,unknown,NaN,NaN,,value_1,null,N/A,NaN,???,,???,null,missing,missing,missing,value_5,,,null,???,unknown,null,,,,N/A,value_10,missing,
18.0,69.5,680.0,17.0,165.88,31.0,86.29,0.0,4.0,38.1,,76.3,Budget,,expired,BR,,Chrome,,Self-employed,separated,,09/10/2025,2026-02-10 20:20:27,"Mar 08, 2026",N/A,FLASH50,Google,Churned,,T,N/A,N/A,N/A,unknown,,,N/A,N/A,,???,???,unknown,missing,value_8,???,missing,missing,null,unknown,value_3,missing,N/A,,???,null,,NaN,null,???,???
33.0,20.0,,13.0,54.84,,23.23,3.0,2.0,65.0,100.0,55.6,premium (legacy),crypto,Trial,DE,laptop,Safari,Non-binary,Retired,Married,hs,06/16/2024,2026-01-23 20:20:27,10/07/2026,Terrible support,None,,Inactive,PST,No,missing,,null,NaN,missing,???,,missing,NaN,,N/A,,N/A,unknown,N/A,missing,,???,NaN,missing,value_7,,unknown,???,null,,NaN,,unknown,value_10
18.0,20.0,611.0,12.0,,13.0,82.63,2.0,1.0,44.7,3170.72,,,Credit Card,Free,DE,???,safari (old),,Full-time,single (never married),Associate,"Mar 15, 2025",2026-04-15 20:20:27,NULL,not bad,None,,Suspended,CST,1,???,value_1,unknown,,,null,value_10,null,,,value_7,missing,???,N/A,unknown,missing,N/A,null,null,N/A,null,,,N/A,,null,,value_10,,null
45.0,20.0,,13.0,27.61,,13.37,0.0,12.0,37.9,,86.1,Standard,crypto,Basic,br,laptop,Chrome,Prefer not to say,?,Single,ms,,2026-04-01 20:20:27,20260203,Great product!,SAVE20,Google,Suspended,EST,,N/A,unknown,value_9,,,,N/A,,missing,,???,unknown,unknown,unknown,???,,NaN,null,,???,,missing,???,,N/A,???,,unknown,null,
